	Titel	Datum
397	Brief waarbij door 't kapittel van S. Marie te Utrecht aan graaf Otto van Gelre gecedeert en verworden alle de goederen welke het gemelde kapittel tusschen de Lek en de Linge, waarvan twee derde part toebehoorden aan den heer van Rode., 1256 december 28 (1256. in die Sanctorum Innocentum). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen. Aanwezig als vidimus d.d. 1312 juli 24: zie inv.nr. 88. Zie ook 1246 augustus 2, 1255 september 28, 1257 juni 13.	01-01-1256
398	Akte van vergunning, door paus Alexander IV, voor heremieten orde van Sint-Wilhemus, om op draagbaar altaar voor hen en hun ordegenoten plechtige missen op te dragen, 1256	1256
399	Akte van vergunning, door paus Alexander IV, voor heremieten orde van Sint-Wilhelmus, om uit handen van leken tienden te kopen, behoudens recht van oorspronkelijke eigenaren, 1256	1256
400	Stukken betreffende de incorporatie van de kerk van Arnhem in het klooster van Prüm, 1255-1264. Met notarieel transsumpt dezer acten d.d. 1427. 4 chartersN.B. (Regesten 8, 9, 11, 652).	01-01-1255
401	Vidimus van abt klooster van Sint-Truiden, van akte van bekrachtiging uit 1220 (zie regestnr 2) door Hugo, bisschop van Luik, van schenking door Mechtildis, abdis van Bilsen, van kapel in Biezen aan Duitse Orde, 1266Authentieke kopie van circa 1655	01-01-1266
402	Akte waarbij Marcoaldus, aartsdiaken van het bisdom Luik, en Gerard van Nassau, proost van het kapittel van Onze-Lieve-Vrouw, de kapel te Cadier afsplitsen van de moederkerk te Heugem en tot parochiekerk verheffen met afschriften, 1266	1266
403	Erfpachtakte voor Ernest van Wulven van een halve hoeve land, gelegen voor zijn huis in Langbroek, 1265. Notarieel transsumpt, 1410 mei 10	1265
404	Akte waarbij afgevaardigden van de graaf van Gelre en het kapittel van St.-Marie een regeling treffen over betwiste eigendomsrechten te Harderwijk, 1266 1 charter	1266
405	Akte van uitgifte in vruchtgebruik door de monniken van Val-Dieu aan de priester Lambertus supra forum van een huis gelegen aan het Vrijthof en een jaarcijns van een ander huis, 1265 september 6. reg. Doppler Schep, nr. 1806	01-01-1265
406	Akte van overdracht door Claes Volbuycks aan Johan, zoon van Reyner van Lutge, van 22 schellingen jaarcijns op een huis te Sint Pieter, 1426 augustus 1. reg. Doppler Schep. nr. 1265	01-01-1265
407	Getuigenverklaring van de inwoners van het bos van Echt, genaamd de Havart, betreffende het al dan niet ressorteren onder de heerlijkheid Heinsberg, bekrachtigd door de bisschop van Luik Hendrik III,[c.1260].	01-01-1255
408	Statuut, bepalende dat aan een kanunnik gedurende hoogstens vijf jaren verlof tot afwezigheid kan worden gegeven en dat uit de opbrengst van zijn prebende alsdan 10 pond zal worden uitgekeerd aan de dienstdoende kanunniken, 1266 sept. 9	1266
409	Stukken betreffende de geschillen tussen het kapittel en de domproost Gobertus van Perweis over goederen en rechten, diedeze gezegd werd te hebben verduisterd, 1264-1265	1264
410	Privileges van de bisschop van Utrecht voor de stad Zwolle om in de week van St. Bonifacius (5 juni) een jaarmarkt te houden, 1265 en [1292].	1265
411	Akten van overdracht door de proosten Dirk van Hoorne en Dirk van Wijkenrode van de kerk van Woerden met tienden enz. aan het kapittel, 1265, 1288	1265
412	Bul van paus Clemens IV, waarbij deze het kapittel bevestigt in de vroeger verkregen voorrechten, 1265 mei 4	1265 mei 4
413	Akte waarbij graaf Diederik VI van Kleef op verzoek van zijn zuster, hertogin Judith van Limburg, enige tienden te Lommersum aan de abdij schenkt, 1265	1265
414	Akte, waarbij de bisschop van Utrecht het visitatierecht en de cure der Begijnen aan den Abt geeft, 1266. 1 charter	1266
415	Stukken betreffende de oprichting der parochie en hare afscheiding van die van Westmonster, 1266-1270. 3 charters	01-01-1266
416	Acte van overdracht aan de vicarissen van een rente, groot 1 oud schild 's jaars, gaande uit een huis achter Rodenburg, 1535. Met ouderen overdrachtsbrief, 1501. 2 chartersN.B. (Regesten 1265, 1352).	01-01-1265
417	1266-09-04. 1266 september 4 (in crastino beati Remacli)W., abt Sint-Truiden, geeft vidimus van akte van 1220 (regestnr 2)Authentieke kopie, circa 1655 (inventarisnr 205)Deze kopie is door M. Kortenbach, notaris in Maastricht, opgemaakt naar origineel. De bij J. Grauwels, 'Oudenbiezen', van I, nr 54 vermelde kopie dateert van 1733 en is gemaakt door W.F. Clanner, secretaris balije Oudenbiezen. De lezing van beide kopieën verschilt in datumregel vidimus, respectievelijk 1266 en 1261, en in getuigenlijst gevidimeerde oorkonde.	01-01-1266
418	Contract gesloten door het kapittel en de stad, 1266. 1 charter.	1266
419	Akte waarbij het stadsbestuur en de baljuw van Zuidholland bepalen dat het burgers van Dordrecht tot 24 juni a.s. verboden is onder hun naam koopwaren te laten invoeren of uitvoeren door vreemdelingen, die op deze manier de grafelijke tollen ontduiken	1266
420	Akte waarbij de aartsbisschop van Keulen aan zijn borgmannen in Holte een borgleen van 400 mark geeft, te ontvangen uit de tol te Neuss.	1266
421	Vidimus door de gardiaan van het Minderbroedersklooster betreffende een akte van 11 november 1276 waarbij door het stadsbestuur het burgerschap en tien jaar vrijdom van alle belastingen aan de wolwevers en ververs wordt beloofd	1341
422	Aankomsttitels van erven en huizen, waarvan de ligging niet nauwkeurig omschreven is., 1276, 1304	1276
423	Afschrift van een vidimus van 1417 van de giftbrief van graaf Floris V uit 1276 aan Gerard van Wateringen betreffende de visserij voor de sluizen in Vlaardingerambacht	1276
424	Vidimusbrief van de domdeken van Utrecht van een acte van 1275, waarbij Arnold van Amstel van de Domkapittel 10 hoeven land cum annexis bij de Achtersloot te Benschop, in erfpacht ontvangt, 1550. 1 charter	01-01-1275
425	Schout, burgemeesters, schepenen en raad van Amsterdam geven vidimus van de zoen van Jan Persijn, Heer van Waterland, met zijn onderzaten op 27 december 1275, 1460 januari 31	01-01-1275
426	Johannes Persijn, miles et dominus Terre aquose, verzoent zich met die van Terre aquosa op verschillende voorwaarden, n.l.: zij zullen hem in festo Walburgis als twee beden betalen zes en twintig ponden en op St. Jansdag in den zomer dertien ponden en op Kerstavond dertien ponden, jaarlijksche schulden; verder ontvangen die van Waterland eenige voorrechten aangaande de rechtspraak ; hij belooft zijn kasteel Swanenborch niet weder in steen op te bouwen, enz. Datum anno (festum) Domini MCC Septuagosimo quinto feria secunda past nativitatis Domini. Vidimus, gegeven in no. 35. (Inv. no. 3). Gedrukt bij v. d. Berg, Oork. Holl.; en Zeel. II, no. 301. v. Mieris I, 379. 1 charter, zegel(s) ontbreken.	1275
427	Stukken betreffende een geschil tussen de proost en het kapittel van Onze-Lieve-Vrouw inzake het recht tot benoeming van de scholaster met afschrift, 1275	1275
428	Akte waarbij de erfvoogd van Güls, Syfridus de Bruule, aan de inwoner van Güls voor 14 jaar vrijdom verleent van rechten en diensten die hem toekomen, en verklaart dat hij, bij vervreemding van de erfvoogdij, deze het eerst zal aanbieden aan de abt van Siegburg en de inwoners van Güls, 1276 januari 4. reg. Doppler nr. 203	01-01-1276
429	Akte van overdracht door de gezusters Ida en Margareta, dochters van Godefridus de Wingarberch, begijnen, aan de abdij Val-Dieu van een jaarcijns van twaalf Luikse solidi en twee kapoenen op een huis op de Houtmarkt. Met retroacte, 1267, 1276 juni 24. afgedruktbij Doppler Schep. nrs. 3, 2	01-01-1267
430	Akte van overdracht door de gezusters Margareta en Ida, begijnen, aan de abdij Val-Dieu van een jaarcijns van tien Luikse solidi op een huis aan de Grote Gracht. Met retroacte, 1271, 1276 juni 24 reg. Doppler Schep. nrs. 5, 4	01-01-1271
431	Akte van attestatie van Otto van Gulik, proost van Sint-Servaas, dat de cijnshof van Kodichoven aan het kapittel en niet aan de proost behoort, 1275 maart 20. reg. Doppler nr. 201	01-01-1275
432	Deurwaardersexploot aan het Hof van Holland uitgebracht inzake de eis van Hendrik Jansz. Cursor te Haarlem als curator van Pieter van Foreest ten laste van mr. Johan de Groot secretaris van Delft tot betaling van een schuld van 1275 gulden. Met bijlage.1597	01-01-1275
433	Akte van belening van WOLFERDUS en zijn broeders, zoons van HENRICUS genaamd WISSEN, door graaf FLORIS V met het leengoed, vervallen door de dood van hun broeder NICHOLAUS.1276	01-01-1276
434	Akte waarbij Wouter genaamd Van Crayenhorst, ridder, verklaart land binnen de stadsvrijheid aan de raden van de stad verkocht te hebben, 13 december 1276	01-01-1276
435	Akte waarbij de aartsbisschop van Bremen de graaf van Holland bericht dat diens mensen, die geld in zijn gebied zijn verloren, dit zullen terugkrijgen, waarschijnlijk tussen 1275-1288, 16 oktober, OHZ IV nr. 2365	01-01-1275
436	Vaststelling door de collector van de pauselijke tienden over de provincie Keulen enz. van het aandeel van de vijf kapittels en St. Paulusabdij daarin op 200 pond, 1276 sept. 24	1276
437	Akte waarbij graaf Adolf van Berg vidimus geeft van een akte van hertog Hendrik IV van Limburg uit 1234 waarbij de goederen van het klooster Marienthal te Irresheim ontheven worden van de voogdij van W. de Kuchenheim, ridder, 1275	1275
438	Schenking door de proost-aartsdiaken Wilhelmus van enige goederen te Mijdrecht tot verbetering van de prebenden en onder voorwaarde van een voor hem te stichten memorie, 1276 dec. 13	1276 dec. 13
439	Mathias de Are, ridder, bekend voor de 100 mark Ceuls, zo als hij van den overledenen graaf Otto ontfangen had, aangekogt te hebben de goederen te Wedis tusschen Keulen en Bo[n] en belooft vervolgens die goederen van den graaf te leen (subtitulo feodali) te zullen houden, 1275 (zonder dagtekening). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1275
440	Theodoricus de Bremth verkoopt aan graaf Reinald van Gelre zijn aandeel van het bosch van Elmth (partem memoris de Elmth), 1276 juni 16 (1276. feria 3. post diem b. Barnabae apostoli). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1276
441	Akte waarbij Wenemaer van Maersen aan Melys haren Amelyssoen van Houweninghen een deel van een huis en hofstede bij het Buurkerkhof naast de steeg van het Buurkerkhof naar de Donkerstraat in erfpacht geeft, 1375. Met geïnsereerd retroactum, 1285	01-01-1285
442	Handvest van graaf Floris V betreffende het afdammen van het Spaarne en het bestuur van het hoogheemraadschap, 1285	01-01-1285
443	Akte waarbij de stichting De Beyart in het bezit gesteld wordt van het legaat van kanunnik Johan Meem, te weten 43 grote en acht en een halve kleine roeden land, gelegen bij Vlijtingen, 1428 november 27. afgedrukt bij Doppler Schep. nr. 1286	01-01-1286
444	Akte waarbij deken en kapittel van Onze-Lieve-Vrouw de verplichtingen van het ambt van custos en de daaraan verbonden inkomsten nader omschrijven, 1286	1286
445	Akte van overdracht door Gerardus de Boxberc ten bate van zes altaren in de kerk van Sint-Servaas, te weten het altaar in de crypte, het altaar onder het Heilig Kruis, het altaar van de heilige Nicolaus, het altaar van de heilige Laurentius, het altaar in het midden der kerk en het altaar in het nieuwwerk, van achttien Luikse solidi jaarcijns op een huis, 1285 oktober 6. reg. Doppler Schep. nr. 12	01-01-1285
446	Akte van overdracht door Arnoldus, officiatus der kerk van Sint-Servaas, van een Luikse mark jaarcijns ten bate van zes altaren aldaar, en van een Luikse mark jaarcijns aan het kapittel voor zijn jaargetijde, welke beide jaarcijnsen gevestigd zijn op een huis en schuur te Maastricht, bewoond door de kopersmid Adam, 1285 juni 20. afgedrukt bij Doppler Schep. nr. 10	01-01-1285
447	Akte van overdracht door Arnoldus, officiatus der kerk van Sint-Servaas, aan het kapittel van een Luikse mark jaarcijns op zijn huis te Maastricht, 1285 juni 25. reg. Doppler Schep. nr. 11	01-01-1285
448	Akte waarbij hertog Jan 1 van Brabant zijn mannen te Maastricht beveelt, hun graan te laten malen in de molen van het kapittel van Sint-Servaas, 1285 maart 4. reg. Doppler nr. 217	01-01-1285
449	Eigendomsbewijs voor heer Willelmus Doys van de heerlijkheid Pannerden, afkomstig van het kapittel van Emmerik, 1285. 1 charter	1285
450	Stukken betreffende de vereffening van een geschil tussen de proost en kanunniken van Bethlehem en de commandeur en broeders van het Duitsche Huis in de Nederlanden omtrent het bezit van het huis van Bethlehem en de kerk van Doesburg, 1286. 2 chartersN.B. Cod. Dipl. nrs. 630, 632.	1286
451	Acte van overdracht van de kerk van Doesburg, behoord hebbende aan het convent van Bethlehem, door de bisschop en het domkapittel van Utrecht aan het Duitsche Huis te Utrecht, 1286. 3 chartersN.B. Cod. Dipl. nr. 633.	1286
452	Akte van afstand door de elect Jan aan het kapittel van terrein ter vergroting van zijn ruimte van de doorgang of weg van af het Domkerkhof tot aan de vier stenen huizen, 1285 mei 20	1285 mei 20
453	Overdracht door Jacob Wos van Harderwijk aan Simon Spetherenc te Utrecht van de hofstede tussen de gracht en de brug, die hij van het kapittel in tijns houdt, met betreffend verzoek tot goedkeuring aan het kapittel, 1285	1285
454	Akte waarbij Tilmannus, zoon van Wolbero de Es, de tienden van twee hoeven, gelegen bij het bos van Vetloven, aan het klooster Marienthal schenkt, 1286	1286
455	Bevel van elect Jan aan zijn geestelijkheid om giften in te zamelen ten bate van de wederopbouw van de door brand verwoeste kerk, 1285 okt. 27	1285 okt. 27
456	Belofte van Wallerans de Lucembourg, siris de Lineij, aan graaf Reinald ter vereffing van hunne onderlinge geschillen, 1286 april 24 (1286. lou demain de facte saint George). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1286
457	De Utrechtsche bisschop Johan confirmeert op nieuws de regten en uitgifte van de heerlijkheid Hoevelaken, zo als in 1132 door bisschop Andreas bij dezelfde brief gegeven waren, 1286 april 13 (1286. in vigiliae Paschae). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1286
458	Quitantie wegens 1200 mark door graaf Reinald betaald aan Walrans van Lucemborg, heer van Linij, 1286 juli 4 (1286. le jeudi apres le feste s. Piere et s. Poul apostl). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1286
459	Jan, heer van Kuijk, belooft, van wegen den hertog van Brabant, niet te sullen roven of schade doen door het land van Kuijk, in het land van Kessel, of anders, uitgesonderd, uit de stad van Grave, 1286 october 31 (1286. Op alle Gots heiligen avende). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1286
460	Quitantie van twee hondert mark keuls door graaf Reinald, in mindering van zijn schuld, betaald aan Mathias, dictus de scpeculo, miles, civis Coloniensis, 1286 april 9 (1286. feria tertia post Ramos Palmarum). 1 charterN.B. 0001 Graven en hertogen van Gelre, graven van Zutphen.	01-01-1286
461	Inventaris van de charters van de abdij Mariëndaal uit 1295-1636, met uitgebreide beschrijvingen in regestvorm, samengesteld door rentmeester Johan Vinck en zijn zoon Adriaen Vinck in opdracht van de superintendenten, 1637.	01-01-1295
462	Akte van attestatie van geestelijken, ridders en schepenen van Utrecht, dat Govert van Zeist bij de bisschop is verschenen op de dag dat de sententie inzake het kasteel van Montfoort zou worden uitgesproken, maar dat de bisschop zich in zijn kamer opsloot, 1295. Vidimus door het hof van Utrecht, 1629	01-01-1295
463	Stukken betreffende verzoeken om en toekenning van remissie van de verponding, waaronder in de jaren 1732, 1747, 1767 en 1803 door of namens de plaatselijke besturen in de Vier Noorder Koggen opgemaakte lijsten of memories betreffende de gemiddelde huurwaarde van de landerijen en de jaarlijkse lasten waarmee zij bezwaard zijn, (1676), 1732, 1745-1747, (1753), 1755-1756, (1760), 1764, (1766), 1767, 1775-1777, 1796, 1803	01-01-1296
464	Akten van transport door verscheidene verkopers van huizen en erven te Lambertschaag en Twisk, waarschijnlijk ten behoeve van dijkverbetering en de bouw van magazijnen, 1705, 1713, met retroactum, 1700	01-01-1296
465	Akten waarbij de baljuw van Medemblik het onderhoud van de binnendijken en waterschuttingen tussen de dorpen van de Hoog wouderkogge, de Wognummerkogge en de Middelkogge verdeelt, 1349. Vidimus van het stadsbestuur van Hoorn, 1530. Afschrift, met bijgeschreven uittreksel van een in 1386 door Albrecht van Beieren verleend privilege aan allen die op de Heerhugowaard uitwateren, waaronder de Spanbroekerkogge (= Wognummerkogge), om naar eigen inzicht sluizen te leggen, (begin 18e eeuw)	01-01-1296
466	Akte van overdracht door Reinerus de Herborch, ten behoeve van het altaar van de heilige Georgïus, Ouirinus en Ewaldus, van twintig solidi, en ten behoeve van de tafel van de Heilige Geest te Maastricht van vijf solidi en zes denarii jaarcijns op diverse goederen. Met retroacta, 1296, 1355., 1355 december 13. reg.- en van de akte van 30 november 1296 de tekst in extenso-Doppler Schep. nrs. 47, 45-46	01-01-1296
467	Akte van overdracht door Renerus, provisor van het gasthuis van Sint-Egidius te Wyck, aan het kapittel van Onze-Lieve-Vrouw van een aantal renten ten laste van diverse huizen en percelen te Maastricht, 1296	1296
468	Verklaring van Gosen van Lynden, dat de cijnsen in het kerspel Doornenburg door deken en kapittel van St. Albertus te Aken verkocht zijn aan heer Willem van Darenborgh, 1295. 1 charter	01-01-1295
469	Stukken in origineel en in afschrift betreffende verschillende families	01-01-1295
470	Eigendomsbewijs voor de commanderij te Arnhem van eenige goederen onder Brummen en Rienderen, afkomstig van wijlen Theodericus van Nyenbeek, 1297. Met oudere acten betreffende den eigendom, 1295, 1296 en met twee latere acten van afstand van rechten, 1302, 1305, 1295, 1296, 1297, 1302, 1305. 6 chartersN.B. Reg.nos. 17, 18, 19, 20, 23 en 27.Vgl. Gelre, Bijdr. en Med. XIII (1910), blz. 221.	01-01-1295
471	Akte van overdracht door Basilia en Mechtildis, dochters van wijlen Baldwinus de Molendino, aan het kapittel van zeven Luikse solidi jaarcijns op een huis op de Kersenmarkt, dat voor 5 copeti jaarlijks cijnsplichtig was aan de refter van het kapittel, 1295 oktober 6. reg. Doppler Schep. nr. 41	01-01-1295
472	Akte van overdracht door de Lombarden te Maastricht aan het kapittel van vier Luikse marken jaarcijns op verschillende huizen in de Raamstraat en de Grachtstraat, 1296 februari 25. reg. Doppler Schep. nr. 43	01-01-1296
473	Akte van deling tussen Jacob Luyen, als echtgenoot van Beateren, en Johan van Lutge van de nalatenschap van Dyna, dochter van Johan Ylias, te weten een bunder akkerland te Gellik en diverse cijnzen op goederen te Maastricht, 1429 juni 20. reg. Doppler Schep. nr. 1296	01-01-1296
474	Akte van overdracht door Yda, Volquinus en Renerus Schecters aan het kapittel van twintig nieuwe Luikse solidi jaarcijns op een erf te Sint Pieter, voor het jaargetijde van wijlen deken Renerus van Xanten, 1295 december 28. reg. Doppler Schep. nr. 42	01-01-1295
475	Vonnis van de officiaal van Luik in een proces tussen het kapittel en de heer van Horn, die zich in het bezit had gesteld van rechten en bezittingen van het kapittel te Weert, 1295 mei 21. reg. Doppler nr. 232	01-01-1295
476	Huwelijkscontract van Johannes, zoon van heer Adolph van Lembeke, met Agnes, dochter van Steven van Wisch, 1296. 1 charter	1296
477	Akte waarbij paus Bonifatius VIII de meester en broeders van het hospitaal en de plaats waar zij gemeenschappelijk leven in bescherming neemt	1296
478	Akte, waarbij graaf DIDDERIC VAN CLEVE verklaart, dat GISELBRECHT VAN YSELSTEYN, op bevel van de graaf van Holland, de heer van Amstel ontzegd heeft, op voorwaarde, dat hij zijn Amstelse lenen behoudt.1296	01-01-1296
479	Akte van Floris de Voogd, waarbij deze verklaart aan gravin Margaretha van Vlaanderen wegens Zeeland leenhulde te hebben gedaan,21 oktober 1256 Vidimus van 1296 Afschrift Godefroy.[z.d.]	01-01-1256
480	Akte van Rooms koning Rudolf, waarbij deze graaf Floris V vergund, dat het graafschap Holland en de andere rijkslenen bij ontstentenis van een zoon op zijn dochter zullen versterven en zijn weduwe de voogdij zal voeren,19 juni 1282 Vidimus van 1296 Afschrift Godefroy.[z.d.]	01-01-1282
481	Akte waarbij de kapittels van Oudmunster, St. Pieter, St. Jan en St. Marie zich bij de bisschop van Luik beklagen over de aanmatiging van het domkapittel, dat tijdens de gevangenschap van de bisschop Gwijde, buiten hun medewerking verloven tot verplaatsing buiten het diocees, 1305 mrt. 21	1305
482	Bovenste twee regels van een akte van vidimus door Johan abt van St. Paulus en Johan de Visscher, deken van Oudmunster te Utrecht, 1306	1306
483	Akte van overdracht door Mychael, rector van het altaar van de H. Martinus, aan Gerardus de Wic van een rente van 20 solidi ten laste van 2 huizen te Maastricht, 1306	1306
484	Verklaring door Giselbert van Loen, dat hij in waarheid niet voor fl. 1000 maar voor fl. 500 aan het kapittel 64 morgen land te Zaltbommel en Gameren verkocht heeft, zijnde die hogere prijs in de overdracht vermeld ter uitsluiting van naastingsrecht, 1306, met verklaring van dezelfde, dat hij de vorderingen van het kapittel ten aanzien van de goederen te Zaltbommel, Gameren en elders erkent, 1306, 1310	1306
485	Statuten voor het snijders- en bontwerkersgilde te Groenlo, verleend door pastoor, rechter en schepenen aldaar, 1306, met afschrift en vertaling, (18e eeuw)	1306
486	Acte waarbij Theodoricus genaamd Doys van Halt, zoon van wijlen heer Otto Boule, ridder, met zijn vrouw Hadewig en zijn broeders Otto van Haelt en Borgardus aan heer Willem van Dornik, ridder, al hun goederen in het kerspel Doornenburg overgedragen, 1305. 1 charter	01-01-1305
487	Eigendomsbewijs voor de commanderij te Arnhem van eenige goederen onder Brummen en Rienderen, afkomstig van wijlen Theodericus van Nyenbeek, 1297. Met oudere acten betreffende den eigendom, 1295, 1296 en met twee latere acten van afstand van rechten, 1302, 1305, 1295, 1296, 1297, 1302, 1305. 6 chartersN.B. Reg.nos. 17, 18, 19, 20, 23 en 27.Vgl. Gelre, Bijdr. en Med. XIII (1910), blz. 221.	01-01-1295
488	Eigendomsbewijs voor de commanderij te Arnhem van eenige goederen in Bovendorp en den molen onder Oosterbeek, afkomstig van Arnoldus van Nyenbeek, commandeur te Arnhem, 1304. Met oudere acten betreffende den eigendom, 1281, 1298 en een latere acte van afstand van rechten, 1305, 1281, 1298, 1304, 1305. 4 chartersN.B. Reg. nos. 15, 21, 25 en 28.	01-01-1281
489	Kwitantie van 150 Toursche ponden, afgegeven door Herbertus van Putten ten behoeve van Gerardus van Colonia, commandeur te Arnhem, 1305. 1 charterN.B. Reg.no. 29.	1305
490	Akte van overdracht door Hyldebrandus, zoon van wijlen Hyldebrandus schepen van Maastricht, aan Henricus de Molendino van dertig Luikse denarii jaarcijns op een huis in de Platielstraat, 1305 mei 11. reg. Doppler Schep. nr. 57	01-01-1305
491	Akte van overdracht door het kapittel aan Jan van den Dael, ten behoeve van de brooduitdeling op het feest van Onze Lieve Vrouw presentatie, van 33 grote roeden land te Millen. Met retroacta, 1431, 1463., 1498 maart 28. reg. Doppler Schep. nrs. 1307, 1305-1306	01-01-1305
492	Akte van arbitrage in een geschil tussen het kapittel en de heer van Horn over hun beider rechten te Weert, 1306 december 19. reg. Doppler nr. 248	01-01-1306
493	Testament van Henricus de Houthurne, kanunnik van het kapittel van Sint-Servaas te Maastricht, met onder meer een legaat van 50 pond voor de kerk van Onze-Lieve-Vrouw, ten behoeve van zijn jaargetijde, 1306	1306
494	Bevelschrift van hertog Jan II van Brabant, waarbij hij zijn voogd, schout en schepenen te Maastricht verbiedt geestelijken gevangen te nemen, te verbannen, voor het wereldlijk gerecht te brengen of zich met hun misstappen te bemoeien, terwijl hij hun gebiedt, dat, als zij soms een geestelijke gevangen genomen hebben, zij deze onmiddellijk moeten overgeven aan de deken en het kapittel van Sint-Servaas, 1306 juni 21. reg. Doppler nr. 247	01-01-1306
495	Akte van overdracht door Henricus Tessites, priester, aan het kapittel van dertien Luikse solidi jaarcijns op een huis in de Kleine Stokstraat, voor het jaargetijde van zijn broer Wilhelmus, 1306 november 12. reg. Doppler Schep. nr. 58	01-01-1306
496	Akte van overdracht door Arnoldus, kapelaan van het altaar van de heilige Nicolaus, aan zijn zwager Paulus, zoon van Amelius de Susghen, van de goederen genaamd Dunckels, gelegen op de Kommel, 1306 november 26. reg. Doppler Schep. nr. 59	01-01-1306
497	Acte, waarbij de gravin van Gelre de schenking van een molen te Gendringen en een hof onder Mechelen door den graaf van Gelre aan den heer van den Bylandt bekrachtigt, 1305. 1 charter	1305
498	Eigendomsoverdracht aan het Duitsche Huis van dieren van een kamp land, genaamd de Ocmerscamp, in Beinum in de kerspel van Doesburg, welk land aan de verkoper weer in erfpacht wordt gegeven, c. 1306 september 1. 1 charterN.B. Zonder jaar. In het Nassause Domeinarchief berust van dezelfde datum een acte met dezelfde strekking.	01-01-1306
499	Erfpachtbrief van een kamp land, genaamd Benscamp, in Beinumerholt in de kerspel van Doesburg, 1305. 1 charter	1305
500	Ruiling van Gudekina, dochter van Theodericus gezegd Werensunc, eigenhorige van het Duitsche Huis van Dieren, tegen Gertrude, dochter van Riquinus van Engelradis, eigenhorige van de graaf van Gelre, en machtiging voor Theoredericus Theodericuszoon gezegd Werenzunc om met genoemde Gertrude te trouwen, 1305. 1 charter	1305
501	Akte waarbij priorin en convent van Vrouwenklooster verklaren van hun medezuster Wouborch van Suutphen bij haar intrede te hebben ontvangen 61 zwarte Tournooise ponden voor de aankoop van 6 morgen land te Gerverscop, met specificatie van de bestemmingen van de daaruit verkregen renten en aan de keerzijde een aantekening betreffende de bestemming van dit goed, 1316 jan. 21	1316 jan. 21
502	Advies van Johannes de Boeto, hoogleraar in de beide rechten, in de geschillen tussen het domkapittel en de vier andere kapittels van Utrecht over hun rechtsverhouding, 1316 april 21	1316
503	Advies van Philippus de Wlgano, hoogleraar in de rechten te Orleans, in de geschillen tussen het domkapittel en de vier andere kapittels van Utrecht, ontstaan wegens de overbrenging van een kapittel buiten Utrecht naar een andere stad door de bisschop met uitsluitend advies van het domkapittel, 1316 april 27	1316
504	Akte van erfverhuring door Lambertus, zoon van Wilhelmus Radermeker, aan kanunnik Johannes Beyart van een huis te Tweebergen, naast het huis van Johannes Beyart gelegen, voor 44 Luikse solidi en twee kapoenen jaarcijns, 1316 april 18. reg. Doppler Schep. nr. 141	01-01-1316
505	Akte van attestatie door de schepenen van Sint-Pieter inzake de overdracht door wijlen Mechtilda, begijn, aan het kapittel van Onze-Lieve-Vrouw van een rente van 15 solidi ten laste van haar erfgoederen te Sint-Pieter, 1316	1316
506	Arbitrale uitspraak van bisschop Guy in het geschil tussen de proost en Johan Rotards en Willem Godfriedsz, over achterstallige pacht van landerijen op het Hoogland, 1316, met een vidimus van de op grond van deze uitspraak tussen hen en de proost gesloten nadere overeenkomst uit 1316, 1325	1316
507	Stukken betreffende de aankoop of verkrijging in erfpacht van goederen van het kapittel van St.-Marie te Utrecht door Harderwijkse burgers en geschillen daarover, 1316-1487 4 charters	01-01-1316
508	1315 Maart 25Clais van Delf, gardiaan der Minderbroeders te Middelburgh, geeft vidimus van een brief d.d. 1287 Augustus 15 (zie nr. 87). Int jaer ons Heren als hier vorscreven es (duzend driehonderd ende vichtiene des Dinxendaghes in de Paschedaghe)	1315
